taxon,recipient_post_fmt,donor_pre_fmt,taxon_id,experiment_id
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,0.00944817992116856,0.0062945066124109866,41,goyal_028_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,0.0027822861117551586,0.01602238046795524,42,goyal_028_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus,0.0021446788778112682,0.008901322482197355,44,goyal_028_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.006839786691398099,0.059893184130213634,46,goyal_028_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A,0.004115464873637839,0.009346388606307222,53,goyal_028_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter,0.015940180848597264,0.012207527975584944,61,goyal_028_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-180,0.04219800602828658,0.03198118006103764,82,goyal_028_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83,0.009738001391143055,0.011190233977619531,89,goyal_028_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.008520751217250174,0.0017166836215666327,96,goyal_028_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,0.03048921864131695,0.009028484231943032,97,goyal_028_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium,0.003188036169719453,0.024923702950152594,103,goyal_028_d30
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister,0.01964989566427081,8.265513733468973e-4,117,goyal_028_d30
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella,0.030779040111291445,0.004450661241098677,122,goyal_028_d30
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium,0.014076599157810307,0.017374005305039786,1,goyal_029_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.06581110888309605,0.1926392572944297,8,goyal_029_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,0.06107880489272108,0.11618037135278514,10,goyal_029_d30
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Faecalibacillus,0.012592741126930018,0.004310344827586207,26,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,0.025305795067174654,0.04588859416445623,41,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,0.02181672348105073,0.006896551724137931,42,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes,0.012713053940244636,0.01856763925729443,43,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus,0.022017244836575096,0.008222811671087533,44,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.07972729095648687,0.05457559681697613,46,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81,0.004251052737116503,0.003050397877984085,48,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A,0.031281331461800684,0.011472148541114058,53,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster,0.00465209544816523,0.010875331564986738,55,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F,0.0017645879286143974,0.005570291777188329,56,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter,0.01728494084620012,0.01293103448275862,61,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,0.004291157008221375,0.0017241379310344827,65,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter,0.01784640064166834,0.007692307692307693,67,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,0.02193703629436535,0.0065649867374005305,68,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_A,0.01712452376178063,0.005702917771883289,70,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182,0.002446360537397233,0.002519893899204244,75,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus,0.0019651092841387607,0.0126657824933687,78,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__CAG-41,0.026789653098054943,0.011538461538461539,79,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum,0.00826147984760377,0.002652519893899204,88,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4,0.005013033888109084,0.03660477453580902,91,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.04848606376579105,0.0480106100795756,96,goyal_029_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,0.027391217164628032,0.029641909814323606,97,goyal_029_d30
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Mesosutterella,0.010146380589532785,0.02526525198938992,121,goyal_029_d30
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium,0.01245122201684124,0.0026448362720403024,1,goyal_030_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,0.21228691723146437,0.11958438287153653,10,goyal_030_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.02387553912507702,0.04981108312342569,46,goyal_030_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,0.006777572396796057,0.008375314861460956,65,goyal_030_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter,0.0017200657219141506,0.01057934508816121,108,goyal_030_d30
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister,0.04844423906346272,0.04326196473551637,117,goyal_030_d30
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia,0.008369275005134524,0.014609571788413099,125,goyal_030_d30
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella,4.3851955797228557e-4,7.974816369359916e-4,5,goyal_031_d30
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter,0.001023212301935333,0.001217208814270724,6,goyal_031_d30
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Faecalibacillus,0.05148219610594633,0.08113326337880378,26,goyal_031_d30
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Granulicatella,0.0011401508507279424,5.456453305351522e-4,34,goyal_031_d30
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,0.030930246155645207,0.05699895068205666,36,goyal_031_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,0.014149564403905747,0.009779643231899265,42,goyal_031_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.005349938607261884,0.00868835257082896,46,goyal_031_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A,0.0027188212594281705,0.0035676810073452256,51,goyal_031_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_B,0.0022218324270595804,0.003609653725078699,64,goyal_031_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Marvinbryantia,0.0031865754545986084,0.0015949632738719833,66,goyal_031_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter,0.005846927439630474,0.0045750262329485834,80,goyal_031_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417,0.003858972110156113,0.011962224554039873,86,goyal_031_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1071,0.0019294860550780565,0.006673662119622246,87,goyal_031_d30
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium,0.05391337266159816,0.02389055722389056,1,goyal_032_d30
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia,0.0013249629325846242,0.007540874207540875,3,goyal_032_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.015615634562604497,0.02669336002669336,8,goyal_032_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,0.02268210353638916,0.05028361695028362,10,goyal_032_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.0010725890406637433,0.0043710377043710376,19,goyal_032_d30
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,0.0017666172434461654,0.0035035035035035035,23,goyal_032_d30
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena,4.732010473516515e-4,0.004871538204871538,31,goyal_032_d30
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,0.0034070475409318907,0.0015015015015015015,36,goyal_032_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,0.009495567683523139,0.007774441107774441,41,goyal_032_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes,0.03198839080097164,0.02252252252252252,43,goyal_032_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus,0.014164484684059434,0.0059392726059392725,44,goyal_032_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.06403987507492351,0.09776443109776443,46,goyal_032_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A,0.0021767248178175967,0.007674341007674341,51,goyal_032_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea,0.012303227231142938,0.013213213213213212,52,goyal_032_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A,0.029338464935802392,0.008008008008008008,53,goyal_032_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,0.006120066879081359,0.006906906906906907,68,goyal_032_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_A,0.008927726426701157,0.026359693026359692,70,goyal_032_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus,0.001924350925896716,5.67233900567234e-4,81,goyal_032_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417,9.46402094703303e-4,0.02659325992659326,86,goyal_032_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1071,9.46402094703303e-4,0.0016016016016016017,87,goyal_032_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum,0.016940597495189124,0.0011011011011011012,88,goyal_032_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.29013533549954257,0.049883216549883216,96,goyal_032_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Massilioclostridium,5.678412568219818e-4,3.003003003003003e-4,98,goyal_032_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium,7.886684122527524e-4,0.0078078078078078076,103,goyal_032_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__OEMS01,0.005362945203318717,0.01578244911578245,112,goyal_032_d30
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister,0.014984699832802297,0.01314647981314648,117,goyal_032_d30
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella,0.019622070096848482,0.014080747414080748,122,goyal_032_d30
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia,5.410000772857254e-4,0.005351681957186544,3,goyal_033_d30
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia,8.887858412551202e-4,0.009506714532641935,7,goyal_033_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.04691243527320504,0.01834862385321101,8,goyal_033_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella,0.008076358296622614,0.007877941763063423,9,goyal_033_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,0.12157044593863514,0.049361786996410056,10,goyal_033_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella,0.07090965298709329,0.04321233878473607,11,goyal_033_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella,0.022490146070020867,0.012332136683951602,13,goyal_033_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas,0.004482572068938867,0.0015622922483712273,14,goyal_033_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173,0.02569750367107195,0.007279617072197846,18,goyal_033_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.028904861272123036,0.02143996808934982,19,goyal_033_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter,0.003284643326377618,0.004653636484510039,21,goyal_033_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,0.033348790478398636,0.02077516287727696,22,goyal_033_d30
d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Faecalibacillus,0.0020867145838163693,0.01306342241723175,26,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor,0.01445243063606152,0.010537162611354872,40,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,0.01217250173892882,0.017451136816912644,41,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,0.006994358142051163,0.018514825156229226,42,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,8.887858412551202e-4,0.0033572663209679564,46,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A,0.0056418579488368495,0.019345831671320302,53,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella,0.004482572068938867,0.0035899481451934583,54,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615,0.004907643558234794,0.0069804547267650575,63,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,0.003671071953010279,0.005285201435979258,65,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG115,0.009351572764510395,0.01655364978061428,69,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R,0.00247314321044903,0.005318441696582901,84,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E,0.022412860344694335,0.024531312325488632,85,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum,0.0026663575237653604,0.01731817577449807,88,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83,0.0035937862276837467,0.004720117005717324,89,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4,0.011515573073653295,0.011900013296104241,91,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,0.04664193523456218,0.05730620928068076,96,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,0.010472215781745111,0.012996941896024464,97,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Pygmaiobacter,8.887858412551202e-4,0.0030913442361388114,99,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C,0.006105572300796043,0.0013960909453530116,101,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__SFJ001,0.002936857562408223,0.0014625714665602977,104,goyal_033_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA11524,4.2507148929592703e-4,3.324026060364313e-4,113,goyal_033_d30
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium,0.012288430326918618,0.005251961175375615,115,goyal_033_d30
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas,0.0046757863822551975,0.0011301688605238665,116,goyal_033_d30
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella,0.01306128758018394,0.014658954926206622,123,goyal_033_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.01275092616524511,0.03887908807165151,8,goyal_034_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,0.005427759110881365,0.008718957796173158,10,goyal_034_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia,3.446196260877057e-4,0.02008413624643778,12,goyal_034_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella,0.004537491743488125,0.015741620301262044,13,goyal_034_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.020131529823956808,0.032161758718957795,19,goyal_034_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,0.008960110278280349,0.017607545121454744,22,goyal_034_d30
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,4.5949283478360757e-4,0.003562220111276971,23,goyal_034_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,0.0018954079434823814,0.004579997285927534,46,goyal_034_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus,0.009792941041325637,0.016827249287555978,50,goyal_034_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,0.008155997817409034,0.004715700909214276,68,goyal_034_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7160,0.0018379713391344303,0.001865924820192699,74,goyal_034_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales_A;f__UBA1381;g__CAG-41,0.008270871026104937,0.020932283891979916,79,goyal_034_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E,0.013612475230464376,0.012518659248201927,85,goyal_034_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1071,0.0012061686913069699,0.0022730356900529246,87,goyal_034_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum,0.0022113092673961116,0.002612294748269779,88,goyal_034_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83,0.003876970793486689,0.005699552178043154,89,goyal_034_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4,0.0013784785043508229,0.0034943682996336003,91,goyal_034_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E,0.00875908216306252,0.009838512688288777,100,goyal_034_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1994,0.005772378736969071,0.00661555163522866,110,goyal_034_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-74;g__UBA11524,0.008098561213061083,0.012382955624915185,113,goyal_034_d30
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium,0.0032796750413720474,0.04016620498614958,1,goyal_036_d30
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,0.01296825635625094,0.011444817028721388,2,goyal_036_d30
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia,0.002858432375507748,0.004519609272488701,3,goyal_036_d30
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427,0.018865653678351135,0.0031345677212421636,4,goyal_036_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,0.010621332932149842,0.016766292462458084,8,goyal_036_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,0.019918760343011883,0.024894299460562763,10,goyal_036_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella,0.0017451481871520987,0.009841084706225398,13,goyal_036_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,0.018324055965097036,0.043410118093016474,19,goyal_036_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A,0.0016247931397622988,0.01662049861495845,20,goyal_036_d30
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,0.0033097638032194977,0.008055110074354862,22,goyal_036_d30
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,1.8053257108469986e-4,0.006414929289983963,23,goyal_036_d30
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,9.628403791183993e-4,0.005285026971861787,24,goyal_036_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,1.5044380923724988e-4,0.022197113281819506,38,goyal_036_d30
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-45,0.0032796750413720474,0.002114010788744715,47,goyal_036_d30
